app_id,title,app_type,developer,publisher,release_date,rating_text,game_desc,user_tag
254200,FortressCraft Evolved,Game,ProjectorGames,Digital Tribe,9 November 2015 – 17:03:00 UTC,"73.31% of the 2,713 user reviews are positive.

SteamDB Rating","FortressCraft Evolved is a unique blend of Voxel Landscapes, Tower Defense, Crafting, Logistics, Exploration, Combat and Assembly lines. Players begin by crash-landing on a strange alien world, left with only a small handful of starting machines.","Strategy, Adventure, RPG, Indie, Casual, Simulation, Building, Tower Defense, Survival, Open World, Crafting, Voxel, Sandbox, Multiplayer, Sci-fi, Singleplayer, Mining, Base Building, Automation, Open World Survival Craft"
746850,Cloudpunk,Game,ION LANDS,ION LANDS,23 April 2020 – 16:00:38 UTC,"88.66% of the 4,566 user reviews are positive.

SteamDB Rating",A neon-noir story in a rain-drenched cyberpunk metropolis. It’s your first night on the job working for the Cloudpunk delivery service. Two rules: Don’t miss a delivery and don’t ask what’s in the package.,"Action, Adventure, RPG, Indie, Driving, Open World, Third Person, Voxel, Story Rich, Great Soundtrack, Exploration, First-Person, Sci-fi, Cyberpunk, Atmospheric, Singleplayer, Futuristic, Mature, Walking Simulator, Female Protagonist"
455980,Judgment: Apocalypse Survival Simulation,Game,Suncrash,Suncrash,3 May 2018 – 13:04:00 UTC,"82.90% of the 1,637 user reviews are positive.

SteamDB Rating","Build, scavenge, craft, and perform occult rituals to survive in a demon-infested, post-apocalyptic colony simulation. Will you survive Judgment day?","Strategy, Indie, Simulation, Building, Survival, Open World, Crafting, Sandbox, Post-apocalyptic, 2D, Sci-fi, Singleplayer, City Builder, Economy, Procedural Generation, Real-Time with Pause, Base Building, Resource Management, Management, Colony Sim"
704030,Professional Farmer: Cattle and Crops,Game,Masterbrain Bytes,Masterbrain Bytes,15 October 2020 – 10:00:37 UTC,"74.30% of the 1,148 user reviews are positive.

SteamDB Rating",Professional Farmer: Cattle and Crops takes you out into the countryside and impresses with its depth and attention to detail! Experience how exciting the profession of a farmer can be. Work your fields with original machines or coordinate these tasks with your workers.,"Indie, Early Access, Casual, Simulation, Driving, Open World, Multiplayer, Realistic, Singleplayer, Management, Agriculture, Farming Sim, Automobile Sim"
2820,X3: Terran Conflict,Game,Egosoft,Egosoft,16 October 2008 – 07:00:00 UTC,"85.78% of the 2,250 user reviews are positive.

SteamDB Rating","It is the year 2938. The long wished-for encounter of the X Universe and the Earth holds both joy and sorrow for the people. Despite flourishing trade, the clash of the diverse races, cultures and life forms creates new tensions, mistrust and open conflict that need to be overcome!","Strategy, Action, Simulation, Moddable, 4X, Open World, Space, Great Soundtrack, Sandbox, Exploration, Multiplayer, Sci-fi, Atmospheric, Singleplayer, Trading, Economy, Capitalism, Management, Flight, Space Sim"
638230,Journey,Game,thatgamecompany,Annapurna Interactive,11 June 2020 – 15:50:00 UTC,"94.46% of the 7,274 user reviews are positive.

SteamDB Rating","Explore the ancient, mysterious world of Journey as you soar above ruins and glide across sands to discover its secrets.","Adventure, Indie, Casual, Music, Relaxing, Co-op, Classic, Story Rich, Great Soundtrack, Exploration, Multiplayer, Atmospheric, Singleplayer, 3D, Stylized, Family Friendly, Beautiful, Mystery, Walking Simulator, Narrative"
857980,Void Bastards,Game,Blue Manchu,Humble Games,29 May 2019 – 03:59:31 UTC,"87.12% of the 3,308 user reviews are positive.

SteamDB Rating","Inspired by BioShock and System Shock 2, Void Bastards is a revolutionary new strategy-shooter that will test your wits as well as exercise your aim. Can you lead the misfit prisoners of the Void Ark through the derelict spaceships and myriad dangers of the Sargasso Nebula?","Strategy, Action, Indie, FPS, Stealth, Crafting, Rogue-like, Comic Book, Space, Shooter, First-Person, Sci-fi, Rogue-lite, Singleplayer, Stylized, Gore, Violent, Procedural Generation, Immersive Sim, Action Roguelike"
263540,Villagers and Heroes,Game,Mad Otter Games,Mad Otter Games,17 April 2014 – 16:08:00 UTC,"58.86% of the 3,116 user reviews are positive.

SteamDB Rating","Welcome to a land you'll never want to leave! Villagers and Heroes is a free-to-play MMO game in which players experience not just the thrill of battling unique monsters or the satisfaction of tailoring an exquisite robe, but the pleasure of building lasting friendships within a friendly community.","Action, Adventure, Free to Play, RPG, Massively Multiplayer, Indie, Casual, Survival, FPS, Fantasy, Co-op, Open World, Crafting, MMORPG, Shooter, Sandbox, Multiplayer, Magic, Funny, Medieval"
34870,Sniper Ghost Warrior 2,Game,City Interactive,CI Games,12 March 2013,"73.19% of the 13,250 user reviews are positive.

SteamDB Rating",Sniper: Ghost Warrior 2 takes the bulls-eye precision of its predecessor to new and exciting heights!,"Strategy, Action, Adventure, Simulation, FPS, Co-op, Stealth, Open World, Tactical, Shooter, First-Person, Online Co-Op, Multiplayer, Difficult, Atmospheric, Military, Singleplayer, Bullet Time, Sniper, Controller"
290300,Rebel Galaxy,Game,Double Damage Games,Double Damage Games,20 October 2015 – 15:41:50 UTC,"85.30% of the 6,858 user reviews are positive.

SteamDB Rating","Rebel Galaxy is a swashbuckling space adventure, with action-packed combat, exploration, discovery, trade, and “negotiation” with the outlandish denizens at the edge of the known universe.","Strategy, Action, Adventure, RPG, Indie, Simulation, Open World, Third Person, Space, Great Soundtrack, Arcade, Shooter, Sandbox, Exploration, 2D, Sci-fi, Atmospheric, Singleplayer, Trading, Space Sim"
261030,The Walking Dead: Season Two,Game,Telltale Games,Skybound Games,17 December 2013 – 17:58:00 UTC,"95.88% of the 23,615 user reviews are positive.

SteamDB Rating","The Walking Dead: Season Two continues the story of Clementine, a young girl orphaned by the undead apocalypse. Left to fend for herself, she has been forced to learn how to survive in a world gone mad.","Action, Adventure, Zombies, Survival, Horror, Point & Click, Story Rich, Comic Book, Post-apocalyptic, Cinematic, Atmospheric, Singleplayer, Episodic, Choose Your Own Adventure, Quick-Time Events, Emotional, Mature, Drama, Choices Matter, Female Protagonist"
597840,Live Wallpaper Master,Application,DesktopPaints LLC,DesktopPaints LLC,7 December 2017 – 10:31:19 UTC,"71.61% of the 384 user reviews are positive.

SteamDB Rating","The program gives access to a large collection of animated wallpapers. In addition, the powerful built-in editor enables you to create your own wallpapers.","Design & Illustration, Utilities, Photo Editing, Animation & Modeling"
1416130,Perfect Vermin,Game,Maceo bob Mair,ItsTheMaceo,6 November 2020 – 21:07:23 UTC,"95.08% of the 488 user reviews are positive.

SteamDB Rating","Your task is simple, exterminate all vermin. The sledge hammer you have been provided is capable of destroying almost all office appliances and furniture that may be uncooperative. Your time is running out.","Action, Adventure, Free to Play, Indie, Casual, Puzzle, Horror, Surreal, Psychological Horror, Story Rich, Great Soundtrack, Exploration, First-Person, Atmospheric, Singleplayer, Short, Dark"
520940,MX vs ATV All Out,Game,Rainbow Studios,THQ Nordic,27 March 2018 – 16:49:00 UTC,"71.20% of the 698 user reviews are positive.

SteamDB Rating","All Terrain, All Vehicles, All You! MX vs ATV All Out is the complete off-road racing and lifestyle experience! Find your Rider Style at your private compound, Free Ride across massive environments, and compete in the best series events!","Simulation, Racing, Sports, Open World, Offroad, Motocross, ATV, Motorbike"
340150,Basement,Game,Halfbus,Halfbus,11 November 2019 – 01:18:43 UTC,"74.26% of the 1,748 user reviews are positive.

SteamDB Rating","Basement is a strategy game, where you start doing illegal business to fund the development of your dream video game. It won't be easy, so get ready to deal with other gangs, cops, crazy junkies, mysterious investor and even ghosts from the past.","Strategy, Action, Indie, Simulation, Building, RTS, Great Soundtrack, Sandbox, 2D, Pixel Graphics, Difficult, Singleplayer, Economy, Dark Humor, Crime, 1990's, Base Building, Resource Management, Management, Dark Comedy"
870200,SimpleRockets 2,Game,"Jundroo, LLC","Jundroo, LLC",8 November 2018 – 12:59:09 UTC,"91.62% of the 979 user reviews are positive.

SteamDB Rating","SimpleRockets is back, but now it's fully 3D. Build rockets, airplanes, rovers, and anything you can think of with highly customizable parts. Explore 3D planets. Upload and share your crafts online. We're bringing it to Early Access while we work on a Planet Builder, Campaign Mode, and other key features.","Indie, Early Access, Simulation, Building, Space, Sandbox, Physics, Singleplayer, Space Sim"
1069650,Ultimate Admiral: Age of Sail,Game,Game-Labs,Game-Labs,4 March 2020 – 10:23:11 UTC,"76.92% of the 611 user reviews are positive.

SteamDB Rating",Ultimate Admiral: Age of Sail is a tactical wargame from the creators of the Ultimate General series set amidst the epic naval campaigns in the period of the American Revolutionary and Napoleonic Wars.,"Strategy, Indie, Early Access, Simulation, RTS, Historical, Difficult, Naval Combat, Naval"
956680,M.A.S.S. Builder,Game,Vermillion Digital,Sekai Project,13 September 2019 – 17:57:59 UTC,"89.86% of the 1,607 user reviews are positive.

SteamDB Rating","Commander, customize and build your Mechanical Assault Skeleton Suit (M.A.S.S.) and lead the fight against an alien invasion bent on exterminating the human race. The fate of humanity is in your hands.","Strategy, Action, RPG, Indie, Early Access, Hack and Slash, FPS, Third Person, Shooter, Third-Person Shooter, Post-apocalyptic, Multiplayer, Sci-fi, Anime, Singleplayer, Character Customization, Mechs, Robots, Gun Customization, Crowdfunded"
1216200,Coloring Game 2,Game,L. Stotch,L. Stotch,10 January 2020 – 17:59:54 UTC,"96.42% of the 1,622 user reviews are positive.

SteamDB Rating",Coloring Game 2 is a sequel of the existing color-by-number game which so many users have liked. The sequel features new options and images.,"Design & Illustration, Free to Play, Indie, Casual, Relaxing, Great Soundtrack, 2D, Pixel Graphics, Singleplayer, Colorful"
1008020,Lust Epidemic,Game,NLT Media,NLT Media,9 January 2020 – 11:40:00 UTC,"89.83% of the 472 user reviews are positive.

SteamDB Rating",A student of East State University named Brad finds himself stranded at rival college Saint Dame University during a hurricane that has unexpectedly changed course and struck the town. While exploring the ancient and creepy campus grounds you'll uncover many mysteries and secrets... as well as some sexy fun!,"Adventure, Story Rich, RPGMaker, Mature, Nudity, Sexual Content, NSFW"
1026820,Coloring Game,Game,L. Stotch,L. Stotch,12 April 2019 – 12:06:00 UTC,"93.28% of the 3,112 user reviews are positive.

SteamDB Rating",Coloring Game is a fantastic anti-stress game. Animate the pixel picture by coloring it in full!,"Design & Illustration, Free to Play, Indie, Casual, Relaxing, Great Soundtrack, 2D, Pixel Graphics, Funny, Singleplayer, Colorful, Family Friendly"
1136160,Internet Cafe Simulator,Game,Cheesecake Dev,Cheesecake Dev,25 October 2019 – 17:00:34 UTC,"73.00% of the 4,786 user reviews are positive.

SteamDB Rating",Internet Cafe Simulator is an internet cafe business simulation game. Build the best internet café in the world!,"Strategy, Action, Adventure, Indie, Simulation, Open World, Exploration, First-Person, Multiplayer, Funny, Atmospheric, Singleplayer, Economy, Replay Value, Hacking, Walking Simulator, Nudity, Multiple Endings, Sexual Content, Management"
217750,Age of Conan: Unchained,Game,Funcom,Funcom,22 February 2013 – 18:40:00 UTC,"68.08% of the 1,795 user reviews are positive.

SteamDB Rating","Age of Conan: Unchained is an award-winning and critically acclaimed massively multiplayer online game set in the sexy, savage and brutal world of Conan the Barbarian.Tread in the footsteps of the greatest fantasy hero of all time, and explore the vast reaches of Hyboria.","Action, Adventure, Free to Play, RPG, Massively Multiplayer, Fantasy, Open World, Crafting, MMORPG, Great Soundtrack, First-Person, Multiplayer, Singleplayer, Gore, Character Customization, Mature, Nudity, Sexual Content"
667720,Red Faction Guerrilla Re-Mars-tered,Game,Volition,Deep Silver,3 July 2018 – 16:48:00 UTC,"79.71% of the 2,361 user reviews are positive.

SteamDB Rating","Red Faction: Guerrilla re-defines the limits of destruction-based game-play with a huge open-world, fast-paced guerrilla-style combat, and true physics-based destruction.","Action, Open World, Third Person, Great Soundtrack, Shooter, Sandbox, Third-Person Shooter, Multiplayer, Sci-fi, Physics, Singleplayer, Gore, Destruction, Mars"
360170,How to Survive 2,Game,Eko Software,505 Games,8 September 2016 – 13:15:00 UTC,"69.95% of the 9,649 user reviews are positive.

SteamDB Rating","Dead or Alive? Make up your mind, stranger. We don’t like that undead business here in Louisiana…Survive solo or with friends as you look to fulfill your basic needs of food, water and shelter, crafting your own tools and weapons while you secure your camp and face flesh hungry zombies.","Action, Adventure, RPG, Early Access, Zombies, Survival, Co-op, Open World, Third Person, Crafting, Shooter, Local Co-Op, Multiplayer, Singleplayer, Gore, Top-Down Shooter, 4 Player Local, Dark Humor, Base Building, Open World Survival Craft"
