streamer,twitch_profile,partner,language
poker988hd,https://www.twitch.tv/poker988hd,yes,Spanish
sojka73,https://www.twitch.tv/sojka73,no,Slovak
stiftyxzakkys,https://www.twitch.tv/stiftyxzakkys,no,Swedish
craicer,https://www.twitch.tv/craicer,yes,English
kragiee,https://www.twitch.tv/kragiee,yes,English
master_of_chaos,https://www.twitch.tv/master_of_chaos,no,English
kotaku,https://www.twitch.tv/kotaku,yes,English
roboolol,https://www.twitch.tv/roboolol,yes,Portuguese
tanizen,https://www.twitch.tv/tanizen,yes,Spanish
ianazita,https://www.twitch.tv/ianazita,no,Portuguese
korafans2017,https://www.twitch.tv/korafans2017,no,English
scrapietv,https://www.twitch.tv/scrapietv,yes,English
odittle,https://www.twitch.tv/odittle,yes,English
m4tros,https://www.twitch.tv/m4tros,yes,Russian
fuyuko_v,https://www.twitch.tv/fuyuko_v,no,French
just_relax_kid,https://www.twitch.tv/just_relax_kid,yes,English
krinios,https://www.twitch.tv/krinios,yes,English
celestias07,https://www.twitch.tv/celestias07,no,English
riotgamesde,https://www.twitch.tv/riotgamesde,yes,German
shoo_by,https://www.twitch.tv/shoo_by,no,Korean
soushibo,https://www.twitch.tv/soushibo,yes,Polish
victoryroades,https://www.twitch.tv/victoryroades,no,Spanish
sloom1121,https://www.twitch.tv/sloom1121,no,Arabic
yisusview17,https://www.twitch.tv/yisusview17,no,Spanish
mowerofthelawn,https://www.twitch.tv/mowerofthelawn,no,English
aesirprenke,https://www.twitch.tv/aesirprenke,yes,English
m1nyu,https://www.twitch.tv/m1nyu,no,Korean
walaxyy,https://www.twitch.tv/walaxyy,yes,Turkish
dangoms,https://www.twitch.tv/dangoms,yes,Portuguese
lutaa_,https://www.twitch.tv/lutaa_,no,French
bigsmilesultra,https://www.twitch.tv/bigsmilesultra,no,English
cuneyttcakir,https://www.twitch.tv/cuneyttcakir,yes,Turkish
jordantroyr,https://www.twitch.tv/jordantroyr,yes,English
gipsy74official,https://www.twitch.tv/gipsy74official,no,Russian
tictacfoe,https://www.twitch.tv/tictacfoe,no,English
missasinfonia,https://www.twitch.tv/missasinfonia,yes,Spanish
wavepjl_,https://www.twitch.tv/wavepjl_,yes,Portuguese
mrs_honey,https://www.twitch.tv/mrs_honey,yes,Polish
twizzykitty,https://www.twitch.tv/twizzykitty,no,English
basghettii,https://www.twitch.tv/basghettii,no,English
xlevvinken,https://www.twitch.tv/xlevvinken,no,English
steiner734,https://www.twitch.tv/steiner734,no,German
flight23white,https://www.twitch.tv/flight23white,yes,English
casemiro,https://www.twitch.tv/casemiro,yes,Portuguese
cczoiqyn,https://www.twitch.tv/cczoiqyn,no,English
gibson,https://www.twitch.tv/gibson,yes,English
persiarmycf,https://www.twitch.tv/persiarmycf,yes,Bulgarian
oleg_atorr,https://www.twitch.tv/oleg_atorr,no,Russian
dayr,https://www.twitch.tv/dayr,no,English
wg20182,https://www.twitch.tv/wg20182,no,English
thestronght__,https://www.twitch.tv/thestronght__,yes,Italian
skip0k,https://www.twitch.tv/skip0k,no,Russian
hwakmah,https://www.twitch.tv/hwakmah,no,Korean
nunezknight,https://www.twitch.tv/nunezknight,yes,Spanish
ignbenelux,https://www.twitch.tv/ignbenelux,yes,Dutch
necessaryroughness,https://www.twitch.tv/necessaryroughness,no,Turkish
itsw9s,https://www.twitch.tv/itsw9s,no,English
eomzo_,https://www.twitch.tv/eomzo_,no,English
gruntartv,https://www.twitch.tv/gruntartv,no,Portuguese
ediiil,https://www.twitch.tv/ediiil,no,Spanish
mentedevento,https://www.twitch.tv/mentedevento,no,Portuguese
nachicocom,https://www.twitch.tv/nachicocom,yes,German
juancho_246,https://www.twitch.tv/juancho_246,no,Spanish
firebather,https://www.twitch.tv/firebather,yes,Korean
nytick,https://www.twitch.tv/nytick,yes,Russian
nogal,https://www.twitch.tv/nogal,yes,Portuguese
tnamero,https://www.twitch.tv/tnamero,no,English
grilthegamer,https://www.twitch.tv/grilthegamer,yes,English
nykk3,https://www.twitch.tv/nykk3,yes,Italian
dolmaeng_tv,https://www.twitch.tv/dolmaeng_tv,no,Korean
henezini,https://www.twitch.tv/henezini,yes,Turkish
2madbros,https://www.twitch.tv/2madbros,no,Turkish
frozentuna7,https://www.twitch.tv/frozentuna7,yes,Korean
katercakes,https://www.twitch.tv/katercakes,yes,English
amieloo,https://www.twitch.tv/amieloo,yes,Russian
jovian,https://www.twitch.tv/jovian,yes,English
danpdfd,https://www.twitch.tv/danpdfd,no,English
charlynighter,https://www.twitch.tv/charlynighter,yes,Spanish
keen,https://www.twitch.tv/keen,yes,Russian
nightmarecwb,https://www.twitch.tv/nightmarecwb,yes,Portuguese
pinkablee,https://www.twitch.tv/pinkablee,no,English
bastilatv,https://www.twitch.tv/bastilatv,no,English
betterbyfarr,https://www.twitch.tv/betterbyfarr,no,English
fi3nd_,https://www.twitch.tv/fi3nd_,no,English
joedun,https://www.twitch.tv/joedun,yes,English
noiskitabr,https://www.twitch.tv/noiskitabr,no,Portuguese
mcanning,https://www.twitch.tv/mcanning,yes,English
vovo_joga_tambem,https://www.twitch.tv/vovo_joga_tambem,yes,Portuguese
missellacronin,https://www.twitch.tv/missellacronin,yes,English
lord_kebun,https://www.twitch.tv/lord_kebun,yes,English
bbyyangyang,https://www.twitch.tv/bbyyangyang,no,English
gootien,https://www.twitch.tv/gootien,yes,Russian
sircryptomind,https://www.twitch.tv/sircryptomind,no,English
samiak_10,https://www.twitch.tv/samiak_10,no,Slovak
klarcthekid,https://www.twitch.tv/klarcthekid,no,English
party_teddy32,https://www.twitch.tv/party_teddy32,no,English
ashlynn,https://www.twitch.tv/ashlynn,yes,English
ebot_300,https://www.twitch.tv/ebot_300,no,English
4xtail,https://www.twitch.tv/4xtail,yes,Russian
tds_chris,https://www.twitch.tv/tds_chris,yes,English
zabelive,https://www.twitch.tv/zabelive,no,Italian
darcodenarco,https://www.twitch.tv/darcodenarco,no,English
kalashtwiitch,https://www.twitch.tv/kalashtwiitch,no,French
ohsunny0731,https://www.twitch.tv/ohsunny0731,no,Korean
muhinson77,https://www.twitch.tv/muhinson77,no,Russian
frostadamus,https://www.twitch.tv/frostadamus,yes,English
beefbuford,https://www.twitch.tv/beefbuford,no,English
claudiodibiagio,https://www.twitch.tv/claudiodibiagio,yes,Italian
federicocabirri,https://www.twitch.tv/federicocabirri,yes,Italian
hestia_23,https://www.twitch.tv/hestia_23,no,English
dalladalla04,https://www.twitch.tv/dalladalla04,no,Spanish
sp1ros,https://www.twitch.tv/sp1ros,no,Greek
ae_racer,https://www.twitch.tv/ae_racer,no,English
as2pik,https://www.twitch.tv/as2pik,yes,French
sawpalin,https://www.twitch.tv/sawpalin,yes,French
gabrielcro,https://www.twitch.tv/gabrielcro,yes,Korean
rangustreamer,https://www.twitch.tv/rangustreamer,yes,Spanish
super_falakraaa,https://www.twitch.tv/super_falakraaa,no,Greek
gufovicky,https://www.twitch.tv/gufovicky,yes,Russian
geeohmtv,https://www.twitch.tv/geeohmtv,yes,French
itsenergie,https://www.twitch.tv/itsenergie,no,English
menzo__,https://www.twitch.tv/menzo__,yes,Italian
officialjonathandavis,https://www.twitch.tv/officialjonathandavis,no,English
aloha,https://www.twitch.tv/aloha,yes,English
grandpoobear,https://www.twitch.tv/grandpoobear,yes,English
dssd3wesasasasp,https://www.twitch.tv/dssd3wesasasasp,no,English
wish,https://www.twitch.tv/wish,yes,English
bullettelevision,https://www.twitch.tv/bullettelevision,no,English
ponchoelrex,https://www.twitch.tv/ponchoelrex,yes,Spanish
tgteodoro,https://www.twitch.tv/tgteodoro,no,Portuguese
gatithasweet,https://www.twitch.tv/gatithasweet,yes,Spanish
witwix,https://www.twitch.tv/witwix,yes,English
yoshi93,https://www.twitch.tv/yoshi93,yes,Italian
overmasterfr,https://www.twitch.tv/overmasterfr,yes,French
wizardworldvirtual,https://www.twitch.tv/wizardworldvirtual,yes,English
titiltei,https://www.twitch.tv/titiltei,no,Portuguese
creative7play,https://www.twitch.tv/creative7play,yes,Russian
micatech,https://www.twitch.tv/micatech,no,German
sulaimanqp,https://www.twitch.tv/sulaimanqp,no,Arabic
mrekkosu,https://www.twitch.tv/mrekkosu,yes,English
leah,https://www.twitch.tv/leah,yes,English
mohezzykid_,https://www.twitch.tv/mohezzykid_,no,English
triforcetk,https://www.twitch.tv/triforcetk,yes,English
lpl_pubg,https://www.twitch.tv/lpl_pubg,yes,English
chapsa1111,https://www.twitch.tv/chapsa1111,yes,Korean
fgnerlima,https://www.twitch.tv/fgnerlima,no,Portuguese
cakecatboy,https://www.twitch.tv/cakecatboy,no,English
ukyochi_jp,https://www.twitch.tv/ukyochi_jp,yes,Japanese
reymaxx_,https://www.twitch.tv/reymaxx_,no,Spanish
febbydoto,https://www.twitch.tv/febbydoto,yes,English
nohallpas,https://www.twitch.tv/nohallpas,no,English
sassy_uk,https://www.twitch.tv/sassy_uk,no,English
okancekic,https://www.twitch.tv/okancekic,yes,Turkish
kross_fusionz,https://www.twitch.tv/kross_fusionz,no,English
belannaer,https://www.twitch.tv/belannaer,yes,English
goldengvnyj,https://www.twitch.tv/goldengvnyj,no,English
awesomestudiostv,https://www.twitch.tv/awesomestudiostv,no,English
rektbyprotoss,https://www.twitch.tv/rektbyprotoss,no,English
zefeka,https://www.twitch.tv/zefeka,yes,French
setiprodigy,https://www.twitch.tv/setiprodigy,no,Russian
liskon,https://www.twitch.tv/liskon,no,German
charlasdefutbol,https://www.twitch.tv/charlasdefutbol,no,Spanish
cypheroftyr,https://www.twitch.tv/cypheroftyr,yes,English
metasolaray,https://www.twitch.tv/metasolaray,no,English
dexterschool,https://www.twitch.tv/dexterschool,no,English
elwycco,https://www.twitch.tv/elwycco,yes,Russian
jeyjeyfo0tix,https://www.twitch.tv/jeyjeyfo0tix,yes,French
shinobilive,https://www.twitch.tv/shinobilive,yes,English
oppositiontv,https://www.twitch.tv/oppositiontv,no,English
yamichc,https://www.twitch.tv/yamichc,yes,Russian
nwdsqy602,https://www.twitch.tv/nwdsqy602,no,English
kassandravh,https://www.twitch.tv/kassandravh,no,Spanish
mdboii,https://www.twitch.tv/mdboii,yes,Russian
mehdijahaan,https://www.twitch.tv/mehdijahaan,no,Unknown
sportlive69,https://www.twitch.tv/sportlive69,no,English
roomonfire,https://www.twitch.tv/roomonfire,yes,German
darkzone,https://www.twitch.tv/darkzone,yes,English
illmindproducer,https://www.twitch.tv/illmindproducer,yes,English
btlfans,https://www.twitch.tv/btlfans,no,Czech
deonixchannel,https://www.twitch.tv/deonixchannel,yes,Russian
kzrtioflexa,https://www.twitch.tv/kzrtioflexa,no,Portuguese
hellhadestv,https://www.twitch.tv/hellhadestv,yes,English
bethesda_pl,https://www.twitch.tv/bethesda_pl,yes,Polish
asiagirl_tv,https://www.twitch.tv/asiagirl_tv,yes,French
jezuzjrr,https://www.twitch.tv/jezuzjrr,no,Italian
koso83,https://www.twitch.tv/koso83,no,German
frank9204,https://www.twitch.tv/frank9204,no,Spanish
mmmzzv,https://www.twitch.tv/mmmzzv,no,Russian
mces,https://www.twitch.tv/mces,yes,French
z4mmpa,https://www.twitch.tv/z4mmpa,yes,Portuguese
nikkisia,https://www.twitch.tv/nikkisia,yes,English
ranchik228,https://www.twitch.tv/ranchik228,no,Russian
shadedstep,https://www.twitch.tv/shadedstep,yes,English
seenacrash,https://www.twitch.tv/seenacrash,no,Unknown
nukesaku_,https://www.twitch.tv/nukesaku_,yes,Japanese
neat110,https://www.twitch.tv/neat110,no,Spanish
lucyya,https://www.twitch.tv/lucyya,yes,English
mariathepawdawan,https://www.twitch.tv/mariathepawdawan,yes,English
lawynan,https://www.twitch.tv/lawynan,no,Russian
ruivagamerr,https://www.twitch.tv/ruivagamerr,no,Portuguese
hoonigan,https://www.twitch.tv/hoonigan,yes,English
alexcunha666,https://www.twitch.tv/alexcunha666,no,Spanish
terroriser,https://www.twitch.tv/terroriser,yes,English
dreamhackcsgo_ru2,https://www.twitch.tv/dreamhackcsgo_ru2,yes,Russian
itsalewar,https://www.twitch.tv/itsalewar,no,Spanish
p_slots,https://www.twitch.tv/p_slots,no,Russian
kinzixx,https://www.twitch.tv/kinzixx,no,English
gamersclublol,https://www.twitch.tv/gamersclublol,yes,Portuguese
bupehappy,https://www.twitch.tv/bupehappy,no,English
vaneo,https://www.twitch.tv/vaneo,no,German
justketh,https://www.twitch.tv/justketh,yes,English
sendaplays,https://www.twitch.tv/sendaplays,no,Spanish
lenda_r6,https://www.twitch.tv/lenda_r6,yes,Portuguese
kimdh0630,https://www.twitch.tv/kimdh0630,yes,Korean
necrima,https://www.twitch.tv/necrima,yes,Spanish
dekarldent,https://www.twitch.tv/dekarldent,yes,German
sweetchild,https://www.twitch.tv/sweetchild,no,English
arsiilex,https://www.twitch.tv/arsiilex,no,Spanish
psystarcraft,https://www.twitch.tv/psystarcraft,yes,English
albasr_,https://www.twitch.tv/albasr_,no,Spanish
mineskitv_th,https://www.twitch.tv/mineskitv_th,no,Thai
osufrlive,https://www.twitch.tv/osufrlive,no,French
fgnh7i77,https://www.twitch.tv/fgnh7i77,no,English
icadeirantelive,https://www.twitch.tv/icadeirantelive,no,Portuguese
narkuss_lol,https://www.twitch.tv/narkuss_lol,yes,French
gamemixtreize,https://www.twitch.tv/gamemixtreize,yes,French
tamyhro,https://www.twitch.tv/tamyhro,yes,German
ichasegaming,https://www.twitch.tv/ichasegaming,yes,English
tjrkdtjr99,https://www.twitch.tv/tjrkdtjr99,yes,Korean
ogulcanbeyx,https://www.twitch.tv/ogulcanbeyx,no,Turkish
javiercolme,https://www.twitch.tv/javiercolme,no,Spanish
frauda_,https://www.twitch.tv/frauda_,no,Portuguese
ponyciderfest,https://www.twitch.tv/ponyciderfest,no,English
cheddar,https://www.twitch.tv/cheddar,yes,English
vero,https://www.twitch.tv/vero,yes,English
rguardian,https://www.twitch.tv/rguardian,yes,English
hatsalsal,https://www.twitch.tv/hatsalsal,yes,Korean
eyg_skaven,https://www.twitch.tv/eyg_skaven,no,English
valon22beauty,https://www.twitch.tv/valon22beauty,yes,English
willshayhan,https://www.twitch.tv/willshayhan,yes,English
ciroqq_,https://www.twitch.tv/ciroqq_,yes,Italian
hyeon0886,https://www.twitch.tv/hyeon0886,no,Korean
onerandomdolly,https://www.twitch.tv/onerandomdolly,yes,English
mattrpd,https://www.twitch.tv/mattrpd,no,English
aztral,https://www.twitch.tv/aztral,yes,French
darkchamy,https://www.twitch.tv/darkchamy,no,Spanish
riumbauhector,https://www.twitch.tv/riumbauhector,no,Spanish
gona89,https://www.twitch.tv/gona89,yes,Spanish
ttvburada400,https://www.twitch.tv/ttvburada400,no,English
casinomaker,https://www.twitch.tv/casinomaker,no,Russian
obdajr,https://www.twitch.tv/obdajr,yes,English
tourva,https://www.twitch.tv/tourva,yes,English
con_brim,https://www.twitch.tv/con_brim,no,English
oyunkolig,https://www.twitch.tv/oyunkolig,no,Turkish
bserk,https://www.twitch.tv/bserk,no,Danish
gaspowrl,https://www.twitch.tv/gaspowrl,yes,French
tmddnjs0915,https://www.twitch.tv/tmddnjs0915,yes,Korean
madamegandalf,https://www.twitch.tv/madamegandalf,yes,English
isaacelera,https://www.twitch.tv/isaacelera,no,English
garoshadowscale,https://www.twitch.tv/garoshadowscale,no,English
drlee_kor,https://www.twitch.tv/drlee_kor,yes,Korean
officialmikeshinoda,https://www.twitch.tv/officialmikeshinoda,yes,English
black,https://www.twitch.tv/black,yes,English
naoreidel,https://www.twitch.tv/naoreidel,no,Spanish
merandyr,https://www.twitch.tv/merandyr,no,German
cashnalot,https://www.twitch.tv/cashnalot,yes,Polish
pedrao_rp,https://www.twitch.tv/pedrao_rp,yes,Portuguese
btsbrasilav,https://www.twitch.tv/btsbrasilav,no,Portuguese
griziesport,https://www.twitch.tv/griziesport,yes,French
rolloutrena,https://www.twitch.tv/rolloutrena,no,English
hpyn7n,https://www.twitch.tv/hpyn7n,no,English
senordabz,https://www.twitch.tv/senordabz,no,English
apricot0907,https://www.twitch.tv/apricot0907,yes,Korean
kanae_2434,https://www.twitch.tv/kanae_2434,no,Japanese
puwexil,https://www.twitch.tv/puwexil,yes,English
antedeguemonn,https://www.twitch.tv/antedeguemonn,yes,Portuguese
badpolly,https://www.twitch.tv/badpolly,yes,Portuguese
benrice_plg,https://www.twitch.tv/benrice_plg,yes,English
azoh,https://www.twitch.tv/azoh,yes,English
candyversium,https://www.twitch.tv/candyversium,yes,Hungarian
nessatv,https://www.twitch.tv/nessatv,no,German
haljeossi,https://www.twitch.tv/haljeossi,yes,Korean
travazapppp,https://www.twitch.tv/travazapppp,no,Portuguese
yuarcadia,https://www.twitch.tv/yuarcadia,yes,French
redragonbrasil,https://www.twitch.tv/redragonbrasil,yes,Portuguese
ramez05,https://www.twitch.tv/ramez05,yes,English
s1oniara,https://www.twitch.tv/s1oniara,no,Russian
haylinic,https://www.twitch.tv/haylinic,yes,English
ehrenopi,https://www.twitch.tv/ehrenopi,no,German
mukkayo,https://www.twitch.tv/mukkayo,yes,German
choiyum1004,https://www.twitch.tv/choiyum1004,yes,Korean
otyka2828,https://www.twitch.tv/otyka2828,yes,Japanese
henksuliini,https://www.twitch.tv/henksuliini,yes,Finnish
goeasytwitch,https://www.twitch.tv/goeasytwitch,yes,Italian
renaanxd_,https://www.twitch.tv/renaanxd_,no,Portuguese
cromotag,https://www.twitch.tv/cromotag,yes,Dutch
kaiooyak,https://www.twitch.tv/kaiooyak,yes,Portuguese
a_dam,https://www.twitch.tv/a_dam,yes,English
tochno,https://www.twitch.tv/tochno,no,Russian
wftda,https://www.twitch.tv/wftda,yes,English
nykan,https://www.twitch.tv/nykan,yes,English
xiae,https://www.twitch.tv/xiae,no,English
ragtagg,https://www.twitch.tv/ragtagg,yes,English
pik_tv,https://www.twitch.tv/pik_tv,yes,German
deslotssgs,https://www.twitch.tv/deslotssgs,no,German
poul_maniac,https://www.twitch.tv/poul_maniac,yes,Greek
spenlc,https://www.twitch.tv/spenlc,yes,English
geehaines,https://www.twitch.tv/geehaines,yes,English
katawina_,https://www.twitch.tv/katawina_,yes,English
shorne16x,https://www.twitch.tv/shorne16x,no,English
benitobombalailo,https://www.twitch.tv/benitobombalailo,no,Russian
adesonik,https://www.twitch.tv/adesonik,no,Russian
msunflower,https://www.twitch.tv/msunflower,no,Portuguese
kaffworld,https://www.twitch.tv/kaffworld,yes,French
mat4ch4pg5408rro,https://www.twitch.tv/mat4ch4pg5408rro,no,English
twitchth,https://www.twitch.tv/twitchth,yes,Thai
tsm_brokenblade,https://www.twitch.tv/tsm_brokenblade,yes,English
yuki_uk,https://www.twitch.tv/yuki_uk,no,English
kamora81,https://www.twitch.tv/kamora81,no,German
gvhjt78,https://www.twitch.tv/gvhjt78,no,English
dandroppedu,https://www.twitch.tv/dandroppedu,no,English
athena,https://www.twitch.tv/athena,yes,English
tsilvaxx,https://www.twitch.tv/tsilvaxx,no,Portuguese
yeyipo9382,https://www.twitch.tv/yeyipo9382,no,English
felipemojave,https://www.twitch.tv/felipemojave,yes,Portuguese
chrone_co,https://www.twitch.tv/chrone_co,yes,English
misospoon,https://www.twitch.tv/misospoon,yes,English
mogtime,https://www.twitch.tv/mogtime,yes,English
thugkage,https://www.twitch.tv/thugkage,yes,English
sylverrye,https://www.twitch.tv/sylverrye,yes,English
yarify,https://www.twitch.tv/yarify,yes,Spanish
i_amtony,https://www.twitch.tv/i_amtony,no,Spanish
roman_ius,https://www.twitch.tv/roman_ius,no,Czech
